"site_code";"siteid";"assetnum";"asset_group";"asset_desc";"machine_loading";"part_num";"oper_num";"asset_net_avail_time";"ideal_cycle_time";"fw";"fy";"fiscal_wk_begin";"fiscal_wk_end";"qty_claimed";"qty_noncf";"down_time_min"
"GNV";"GNSC";"GN174136";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;17;2016;"2016-04-25 00:00:00";"2016-05-01 00:00:00";0;2;0
"GNV";"GNSC";"GN174136";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;17;2016;"2016-04-25 00:00:00";"2016-05-01 00:00:00";408;0;0
"GNV";"GNSC";"GN171052";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;17;2016;"2016-04-25 00:00:00";"2016-05-01 00:00:00";0;2;0
"GNV";"GNSC";"GN171052";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;17;2016;"2016-04-25 00:00:00";"2016-05-01 00:00:00";408;0;0
"GNV";"GNSC";"GN171052";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;49;2016;"2016-12-05 00:00:00";"2016-12-11 00:00:00";334;2;0
"GNV";"GNSC";"GN171052";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;49;2016;"2016-12-05 00:00:00";"2016-12-11 00:00:00";844;28;0
"GNV";"GNSC";"GN174136";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;49;2016;"2016-12-05 00:00:00";"2016-12-11 00:00:00";844;28;0
"GNV";"GNSC";"GN174136";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;49;2016;"2016-12-05 00:00:00";"2016-12-11 00:00:00";334;2;0
"GNV";"GNSC";"GN174092";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;17;2016;"2016-04-25 00:00:00";"2016-05-01 00:00:00";408;0;0
"GNV";"GNSC";"GN172663";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;17;2016;"2016-04-25 00:00:00";"2016-05-01 00:00:00";0;2;0
"GNV";"GNSC";"GN172663";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;17;2016;"2016-04-25 00:00:00";"2016-05-01 00:00:00";408;0;0
"GNV";"GNSC";"GN174092";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;17;2016;"2016-04-25 00:00:00";"2016-05-01 00:00:00";0;2;0
"GNV";"GNSC";"GN172663";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;49;2016;"2016-12-05 00:00:00";"2016-12-11 00:00:00";844;28;0
"GNV";"GNSC";"GN174092";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;49;2016;"2016-12-05 00:00:00";"2016-12-11 00:00:00";844;28;0
"GNV";"GNSC";"GN174092";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;49;2016;"2016-12-05 00:00:00";"2016-12-11 00:00:00";334;2;0
"GNV";"GNSC";"GN172663";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;49;2016;"2016-12-05 00:00:00";"2016-12-11 00:00:00";334;2;0
"GNV";"GNSC";"GN171695";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;17;2016;"2016-04-25 00:00:00";"2016-05-01 00:00:00";0;2;0
"GNV";"GNSC";"GN171695";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;17;2016;"2016-04-25 00:00:00";"2016-05-01 00:00:00";408;0;0
"GNV";"GNSC";"GN171695";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;49;2016;"2016-12-05 00:00:00";"2016-12-11 00:00:00";334;2;0
"GNV";"GNSC";"GN171695";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;49;2016;"2016-12-05 00:00:00";"2016-12-11 00:00:00";844;28;0
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;49;2016;"2016-12-05 00:00:00";"2016-12-11 00:00:00";844;28;0
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;49;2016;"2016-12-05 00:00:00";"2016-12-11 00:00:00";334;2;0
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;17;2016;"2016-04-25 00:00:00";"2016-05-01 00:00:00";408;0;0
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;17;2016;"2016-04-25 00:00:00";"2016-05-01 00:00:00";0;2;0
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;17;2016;"2016-04-25 00:00:00";"2016-05-01 00:00:00";408;0;194
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;17;2016;"2016-04-25 00:00:00";"2016-05-01 00:00:00";0;2;194
"GNV";"GNSC";"GN173422";"GE90 Grind";"BLOHM GRINDER";1;"2084M61P09";"25";6120;8.16;49;2016;"2016-12-05 00:00:00";"2016-12-11 00:00:00";1768;56;0
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;49;2016;"2016-12-05 00:00:00";"2016-12-11 00:00:00";844;28;0
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;49;2016;"2016-12-05 00:00:00";"2016-12-11 00:00:00";334;2;0
"GNV";"GNSC";"GN170903";"M91 Grind";"BLOHM GRINDER";1;"2403M91P05";"25";6120;4.6;49;2016;"2016-12-05 00:00:00";"2016-12-11 00:00:00";5880;116;0
"GNV";"GNSC";"GN170903";"M91 Grind";"BLOHM GRINDER";0.33;"2403M91P05";"25";6120;4.6;49;2016;"2016-12-05 00:00:00";"2016-12-11 00:00:00";5880;116;0
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;17;2016;"2016-04-25 00:00:00";"2016-05-01 00:00:00";408;0;0
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;17;2016;"2016-04-25 00:00:00";"2016-05-01 00:00:00";0;2;0
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;49;2016;"2016-12-05 00:00:00";"2016-12-11 00:00:00";334;2;0
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;49;2016;"2016-12-05 00:00:00";"2016-12-11 00:00:00";844;28;0
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;49;2016;"2016-12-05 00:00:00";"2016-12-11 00:00:00";844;28;0
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;49;2016;"2016-12-05 00:00:00";"2016-12-11 00:00:00";334;2;0
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;17;2016;"2016-04-25 00:00:00";"2016-05-01 00:00:00";408;0;0
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;17;2016;"2016-04-25 00:00:00";"2016-05-01 00:00:00";0;2;0
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;17;2016;"2016-04-25 00:00:00";"2016-05-01 00:00:00";0;2;0
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;17;2016;"2016-04-25 00:00:00";"2016-05-01 00:00:00";408;0;0
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;49;2016;"2016-12-05 00:00:00";"2016-12-11 00:00:00";334;2;0
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;49;2016;"2016-12-05 00:00:00";"2016-12-11 00:00:00";844;28;0
"GNV";"GNSC";"GN172659";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;17;2016;"2016-04-25 00:00:00";"2016-05-01 00:00:00";408;0;0
"GNV";"GNSC";"GN172659";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;17;2016;"2016-04-25 00:00:00";"2016-05-01 00:00:00";0;2;0
"GNV";"GNSC";"GN172659";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";96;0;36
"GNV";"GNSC";"GN172659";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";386;0;36
"GNV";"GNSC";"GN171710";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";18;0;0
"GNV";"GNSC";"GN171710";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";1338;12;0
"GNV";"GNSC";"GN171710";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";96;0;0
"GNV";"GNSC";"GN171710";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";386;0;0
"GNV";"GNSC";"GN174138";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";18;0;0
"GNV";"GNSC";"GN174138";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";1338;12;0
"GNV";"GNSC";"GN174138";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";386;0;0
"GNV";"GNSC";"GN174138";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";96;0;0
"GNV";"GNSC";"GN172266";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";386;0;0
"GNV";"GNSC";"GN172266";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";96;0;0
"GNV";"GNSC";"GN172266";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";18;0;0
"GNV";"GNSC";"GN172266";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";1338;12;0
"GNV";"GNSC";"GN171713";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";386;0;0
"GNV";"GNSC";"GN171713";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";96;0;0
"GNV";"GNSC";"GN171713";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";18;0;0
"GNV";"GNSC";"GN171713";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";1338;12;0
"GNV";"GNSC";"GN174134";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";386;0;0
"GNV";"GNSC";"GN174134";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";96;0;0
"GNV";"GNSC";"GN174134";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";18;0;23
"GNV";"GNSC";"GN174134";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";1338;12;23
"GNV";"GNSC";"GN171017";"M96 Grind";"WASTE WATER  SUMP ( waterflow sink GN172301)";1;"2100M96P05";"150";6120;5;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";7008;12;0
"GNV";"GNSC";"GN171017";"M96 Grind";"WASTE WATER  SUMP ( waterflow sink GN172301)";1;"2100M96P05";"150";6120;5;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";7172;4;0
"GNV";"GNSC";"GN171715";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";96;0;0
"GNV";"GNSC";"GN171715";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";386;0;0
"GNV";"GNSC";"GN171715";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";18;0;77
"GNV";"GNSC";"GN171715";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";1338;12;77
"GNV";"GNSC";"GN171052";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";18;0;0
"GNV";"GNSC";"GN171052";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";1338;12;0
"GNV";"GNSC";"GN174136";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";18;0;56
"GNV";"GNSC";"GN174136";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";1338;12;56
"GNV";"GNSC";"GN171052";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";386;0;0
"GNV";"GNSC";"GN174136";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";386;0;30
"GNV";"GNSC";"GN171052";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";96;0;0
"GNV";"GNSC";"GN174136";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";96;0;30
"GNV";"GNSC";"GN172663";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";1338;12;118
"GNV";"GNSC";"GN172663";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";18;0;118
"GNV";"GNSC";"GN174092";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";18;0;0
"GNV";"GNSC";"GN174092";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";1338;12;0
"GNV";"GNSC";"GN174092";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";386;0;0
"GNV";"GNSC";"GN174092";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";96;0;0
"GNV";"GNSC";"GN172663";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";96;0;0
"GNV";"GNSC";"GN172663";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";386;0;0
"GNV";"GNSC";"GN171695";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";18;0;0
"GNV";"GNSC";"GN171695";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";1338;12;0
"GNV";"GNSC";"GN171695";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";386;0;21
"GNV";"GNSC";"GN171695";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";96;0;21
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";96;0;76
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";386;0;76
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";1338;12;0
"GNV";"GNSC";"GN174139";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";18;0;0
"GNV";"GNSC";"GN173422";"GE90 Grind";"BLOHM GRINDER";1;"2084M61P09";"25";6120;8.16;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";1046;22;0
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";386;0;0
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";96;0;0
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";1338;12;0
"GNV";"GNSC";"GN174140";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";18;0;0
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";18;0;17
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";1338;12;17
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";386;0;0
"GNV";"GNSC";"GN172263";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";96;0;0
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";386;0;30
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";96;0;30
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";18;0;18
"GNV";"GNSC";"GN172265";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";1338;12;18
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";1338;12;101
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";18;0;101
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";386;0;0
"GNV";"GNSC";"GN171711";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;7;2016;"2016-02-15 00:00:00";"2016-02-21 00:00:00";96;0;0
"GNV";"GNSC";"GN172659";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";18;0;311
"GNV";"GNSC";"GN172659";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;39;2016;"2016-09-26 00:00:00";"2016-10-02 00:00:00";1338;12;311
"GNV";"GNSC";"GN172659";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;40;2016;"2016-10-03 00:00:00";"2016-10-09 00:00:00";168;16;272
"GNV";"GNSC";"GN172659";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;40;2016;"2016-10-03 00:00:00";"2016-10-09 00:00:00";858;28;272
"GNV";"GNSC";"GN171710";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;8;2016;"2016-02-22 00:00:00";"2016-02-28 00:00:00";390;0;20
"GNV";"GNSC";"GN171710";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;8;2016;"2016-02-22 00:00:00";"2016-02-28 00:00:00";548;0;20
"GNV";"GNSC";"GN171710";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;40;2016;"2016-10-03 00:00:00";"2016-10-09 00:00:00";858;28;30
"GNV";"GNSC";"GN171710";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;40;2016;"2016-10-03 00:00:00";"2016-10-09 00:00:00";168;16;30
"GNV";"GNSC";"GN172266";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;8;2016;"2016-02-22 00:00:00";"2016-02-28 00:00:00";390;0;330
"GNV";"GNSC";"GN172266";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;8;2016;"2016-02-22 00:00:00";"2016-02-28 00:00:00";548;0;330
"GNV";"GNSC";"GN174138";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;8;2016;"2016-02-22 00:00:00";"2016-02-28 00:00:00";390;0;15
"GNV";"GNSC";"GN174138";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;8;2016;"2016-02-22 00:00:00";"2016-02-28 00:00:00";548;0;15
"GNV";"GNSC";"GN174138";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;40;2016;"2016-10-03 00:00:00";"2016-10-09 00:00:00";858;28;0
"GNV";"GNSC";"GN174138";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;40;2016;"2016-10-03 00:00:00";"2016-10-09 00:00:00";168;16;0
"GNV";"GNSC";"GN172266";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;40;2016;"2016-10-03 00:00:00";"2016-10-09 00:00:00";168;16;0
"GNV";"GNSC";"GN172266";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;40;2016;"2016-10-03 00:00:00";"2016-10-09 00:00:00";858;28;0
"GNV";"GNSC";"GN171713";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;8;2016;"2016-02-22 00:00:00";"2016-02-28 00:00:00";548;0;0
"GNV";"GNSC";"GN171713";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;8;2016;"2016-02-22 00:00:00";"2016-02-28 00:00:00";390;0;0
"GNV";"GNSC";"GN171713";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;40;2016;"2016-10-03 00:00:00";"2016-10-09 00:00:00";858;28;0
"GNV";"GNSC";"GN171713";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;40;2016;"2016-10-03 00:00:00";"2016-10-09 00:00:00";168;16;0
"GNV";"GNSC";"GN174134";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;8;2016;"2016-02-22 00:00:00";"2016-02-28 00:00:00";548;0;30
"GNV";"GNSC";"GN174134";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P08";"50";6120;90;8;2016;"2016-02-22 00:00:00";"2016-02-28 00:00:00";390;0;30
"GNV";"GNSC";"GN174134";"GENx EDM - OP50";"Current EDM CT500F";0.029411765;"2383M53P09";"50";6120;90;40;2016;"2016-10-03 00:00:00";"2016-10-09 00:00:00";858;28;0
